id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
,,#date+year,,,,,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,#country+code,,#region+name,,,#date+start,#date+end,,,,,#affected+killed,,,,
233946,KEN-2016-1-10589-25,2016,1,Clear,1,13646,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,91,91,Government of Kenya,717,717,Al-Shabaab,1,"""Xinhua News Agency,2016-12-09,Kenyan soldiers kill 4 Al-Shabaab militants, seize weapons""",Xinhua News Agency,2016-12-09,"Kenyan soldiers kill 4 Al-Shabaab militants, seize weapons",Kenya Defence Forces (KDF) spokesman Paul Njuguna,2,Hulugho location,"Mchanga Nyakendu area in Hulugho, Garissa",Garissa county,Ijara constituency,-0.896324,40.967814,POINT (40.967814445496 -0.89632433158914),128602,Kenya,KEN,501,Africa,1,1,2016-12-09 00:00:00.000,2016-12-09 00:00:00.000,0,4,0,0,4,4,4,501,
233947,KEN-2016-1-10589-26,2016,1,Clear,1,13646,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,91,91,Government of Kenya,717,717,Al-Shabaab,1,"""All Africa,2016-12-15,Four Al Shabaab Militants Killed in Garissa, Kenya""",All Africa,2016-12-15,"Four Al Shabaab Militants Killed in Garissa, Kenya",KDF Spokesman Col Paul Njuguna,2,Hulugho location,"Mchanga Nyekundu area, Hulugho, Garissa County",Garissa county,Ijara constituency,-0.896324,40.967814,POINT (40.967814445496 -0.89632433158914),128602,Kenya,KEN,501,Africa,1,1,2016-12-15 00:00:00.000,2016-12-15 00:00:00.000,0,4,0,0,4,4,4,501,
236544,KEN-2017-1-10589-0,2017,1,Clear,1,13646,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,91,91,Government of Kenya,717,717,Al-Shabaab,2,"""Xinhua News Agency,2017-01-23,Police reservist killed in Kenya border town attack"";""All Africa,2017-01-23,Kenyan Police Officer Killed in Mandera Al-Shabaab Attack""",Xinhua News Agency;All Africa,2017-01-23;2017-01-23,Police reservist killed in Kenya border town attack;Kenyan Police Officer Killed in Mandera Al-Shabaab Attack,Mandera County Commissioner Fredrick Shisia,1,Mandera town,Mandera town,Mandera county,Mandera East constituency,3.936631,41.867011,POINT (41.867011 3.936631),135084,Kenya,KEN,501,Africa,1,1,2017-01-23 00:00:00.000,2017-01-23 00:00:00.000,1,0,0,0,1,1,1,501,
236551,KEN-2017-1-10589-1,2017,1,Clear,1,13646,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,91,91,Government of Kenya,717,717,Al-Shabaab,4,"""Xinhua News Agency,2017-02-02,Urgent: Unknown number of Kenyan police killed in terror attack"";""Xinhua News Agency,2017-02-02,1st LD: Unknown number of Kenyan police killed in terror attack"";""Xinhua News Agency,2017-02-02,No police killed in Kenya camp raid by Al-Shabaab militants"";""Xinhua News Agency,2017-02-03,Boy injured in Al-Shabaab attack on Kenyan police camp dies""",Xinhua News Agency;Xinhua News Agency;Xinhua News Agency;Xinhua News Agency,2017-02-02;2017-02-02;2017-02-02;2017-02-03,Urgent: Unknown number of Kenyan police killed in terror attack;1st LD: Unknown number of Kenyan police killed in terror attack;No police killed in Kenya camp raid by Al-Shabaab militants;Boy injured in Al-Shabaab attack on Kenyan police camp dies,officials,1,Mandera town,border town of Mandera,Mandera county,Mandera East constituency,3.936631,41.867011,POINT (41.867011 3.936631),135084,Kenya,KEN,501,Africa,1,1,2017-02-02 00:00:00.000,2017-02-02 00:00:00.000,0,0,1,0,1,2,1,501,
236562,KEN-2017-1-10589-2,2017,1,Clear,1,13646,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,91,91,Government of Kenya,717,717,Al-Shabaab,1,"""All Africa,2017-02-27,Kenya Claims Killing Wanted Al-Shabaab Militant""",All Africa,2017-02-27,Kenya Claims Killing Wanted Al-Shabaab Militant,Police,4,Kwale county,Kwale county,Kwale county,,-4.133333,39.200000,POINT (39.2 -4.133333),123559,Kenya,KEN,501,Africa,1,1,2017-02-26 00:00:00.000,2017-02-26 00:00:00.000,0,1,0,0,1,1,1,501,
237028,KEN-2017-1-10589-3,2017,1,Clear,1,13646,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,91,91,Government of Kenya,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2017-03-08,Somali militants claim Kenya attack""",BBC Monitoring Africa,2017-03-08,Somali militants claim Kenya attack,"al-Shabab statement
KDF",2,Lamu town,outside the coastal town of Lamu.,Lamu county,Lamu West constituency,-2.269248,40.899148,POINT (40.899148 -2.269248),126442,Kenya,KEN,501,Africa,1,1,2017-03-08 00:00:00.000,2017-03-08 00:00:00.000,1,0,0,0,1,4,0,501,
237919,KEN-2017-1-10589-5,2017,1,Clear,1,13646,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,91,91,Government of Kenya,717,717,Al-Shabaab,1,"""Xinhua News Agency,2017-05-16,Suspected Al-Shabaab militants kill Kenyan official in border town""",Xinhua News Agency,2017-05-16,Suspected Al-Shabaab militants kill Kenyan official in border town,Regional government coordinator Mohamed Saleh,2,Mandera town,"Omar Jillo village, about 15km from Mandera town",Mandera county,Mandera East constituency,3.936631,41.867011,POINT (41.867011 3.936631),135084,Kenya,KEN,501,Africa,1,1,2017-05-15 00:00:00.000,2017-05-15 00:00:00.000,0,0,1,0,1,1,1,501,
238084,KEN-2017-1-10589-6,2017,1,Clear,1,13646,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,91,91,Government of Kenya,717,717,Al-Shabaab,3,"""Xinhua News Agency,2017-05-16,1st LD Writethru: Blast kills 4 in Kenya's border town"";""Agence France Presse,2017-05-16,Four killed in Kenyan car bomb attack"";""The Star (Kenya),2017-05-16,Four killed after miraa truck runs over IED in Garissa""",Xinhua News Agency;Agence France Presse;The Star (Kenya),2017-05-16;2017-05-16;2017-05-16,1st LD Writethru: Blast kills 4 in Kenya's border town;Four killed in Kenyan car bomb attack;Four killed after miraa truck runs over IED in Garissa,Regional government official Mohamud Saleh,2,Liboi location,"Liboi town

 Aligabay, which is between Kulan and Liboi.",Garissa county,Dadaab constituency,0.398519,40.954815,POINT (40.954815 0.398519),130042,Kenya,KEN,501,Africa,1,1,2017-05-16 00:00:00.000,2017-05-16 00:00:00.000,0,0,0,4,4,4,4,501,
238116,KEN-2017-1-10589-7,2017,1,Clear,1,13646,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,91,91,Government of Kenya,717,717,Al-Shabaab,5,"""Reuters News,2017-05-24,Three Kenyan police killed by suspected al Shabaab landmine"";""Agence France Presse,2017-05-24,Three police killed in northern Kenya bomb attack"";""Xinhua News Agency,2017-05-24,2nd LD Writethru: Blast kills 3 Kenyan police officers in border region"";""All Africa,2017-05-25,Al-Shabaab Claims Somalia, Kenya Attacks"";""The Star (Kenya),2017-05-24,Three cops killed, two others injured in Garissa attack""",Reuters News;Agence France Presse;Xinhua News Agency;All Africa;The Star (Kenya),2017-05-24;2017-05-24;2017-05-24;2017-05-25;2017-05-24,"Three Kenyan police killed by suspected al Shabaab landmine;Three police killed in northern Kenya bomb attack;2nd LD Writethru: Blast kills 3 Kenyan police officers in border region;Al-Shabaab Claims Somalia, Kenya Attacks;Three cops killed, two others injured in Garissa attack",local government official named Mohamud Saleh.,2,Liboi location,traveling to Liboi town at the border between Kenya and Somalia from Kulan area,Garissa county,Dadaab constituency,0.398519,40.954815,POINT (40.954815 0.398519),130042,Kenya,KEN,501,Africa,1,1,2017-05-24 00:00:00.000,2017-05-24 00:00:00.000,3,0,0,0,3,3,3,501,
238117,KEN-2017-1-10589-8,2017,1,Clear,1,13646,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,91,91,Government of Kenya,717,717,Al-Shabaab,4,"""BBC Monitoring Africa,2017-05-25,Five feared dead in Kenya landmine blast"";""All Africa,2017-05-25,Al-Shabaab Claims Somalia, Kenya Attacks"";""Agence France Presse,2017-05-24,Five police killed in second Kenya roadside bomb: governor"";""Xinhua News Agency,2017-05-24,2nd LD Writethru: Roadside blast kills 5 security officers in Kenya's border town""",BBC Monitoring Africa;All Africa;Agence France Presse;Xinhua News Agency,2017-05-25;2017-05-25;2017-05-24;2017-05-24,"Five feared dead in Kenya landmine blast;Al-Shabaab Claims Somalia, Kenya Attacks;Five police killed in second Kenya roadside bomb: governor;2nd LD Writethru: Roadside blast kills 5 security officers in Kenya's border town",witnesses and local authorities,5,Mandera-Somalia border,Mandera County near the Somalia border.,Mandera county,,3.107394,41.283172,POINT (41.2831722 3.1073944),134363,Kenya,KEN,501,Africa,1,1,2017-05-24 00:00:00.000,2017-05-24 00:00:00.000,5,0,0,0,5,5,5,501,
238121,KEN-2017-1-10589-9,2017,1,Clear,1,13646,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,91,91,Government of Kenya,717,717,Al-Shabaab,5,"""Agence France Presse,2017-05-25,Third IED in two days kills five more Kenyan police: official"";""Xinhua News Agency,2017-05-25,2nd LD: 2 police officers killed in Kenya's border town"";""Reuters News,2017-05-25,Two more Kenyan police die in latest roadside bombing"";""Xinhua News Agency,2017-05-25,Kenyan police intensify operations in restive border regions"";""All Africa,2017-05-26,5 More Police Officers Killed in New Liboi Attack""",Agence France Presse;Xinhua News Agency;Reuters News;Xinhua News Agency;All Africa,2017-05-25;2017-05-25;2017-05-25;2017-05-25;2017-05-26,Third IED in two days kills five more Kenyan police: official;2nd LD: 2 police officers killed in Kenya's border town;Two more Kenyan police die in latest roadside bombing;Kenyan police intensify operations in restive border regions;5 More Police Officers Killed in New Liboi Attack,"North Eastern regional coordinator Mohamud Ali Saleh
Garissa County Police Commissioner James Kianda",4,Garissa county,between Malelei and Kulan in Garissa county.,Garissa county,,-0.500000,40.250000,POINT (40.25 -0.5),129321,Kenya,KEN,501,Africa,1,1,2017-05-25 00:00:00.000,2017-05-25 00:00:00.000,2,0,0,0,2,5,2,501,
238122,KEN-2017-1-10589-10,2017,1,Clear,1,13646,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,91,91,Government of Kenya,717,717,Al-Shabaab,1,"""Xinhua News Agency,2017-05-29,Kenyan police gun down 3 Al-Shabaab suspects""",Xinhua News Agency,2017-05-29,Kenyan police gun down 3 Al-Shabaab suspects,Deputy County Commissioner Michael Kioni,4,Tana River county,coastal town of Tana River.,Tana River county,,-1.533333,39.416667,POINT (39.416667 -1.533333),127159,Kenya,KEN,501,Africa,1,1,2017-05-29 00:00:00.000,2017-05-29 00:00:00.000,0,3,0,0,3,3,3,501,
238126,KEN-2017-1-10589-11,2017,1,Clear,1,13646,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,91,91,Government of Kenya,717,717,Al-Shabaab,4,"""Reuters News,2017-05-31,Roadside bomb targeting police kills five in Kenya's north coast"";""Xinhua News Agency,2017-05-31,Five killed in bomb attack in Kenya's coastal region"";""All Africa,2017-06-01,4 Policemen, One Civilian Killed in Lamu IED Attack"";""Africa Research Bulletin Volume 54 Issue 6,2017-07-18,Kenya - Roadside bombings""",Reuters News;Xinhua News Agency;All Africa;Africa Research Bulletin Volume 54 Issue 6,2017-05-31;2017-05-31;2017-06-01;2017-07-18,"Roadside bomb targeting police kills five in Kenya's north coast;Five killed in bomb attack in Kenya's coastal region;4 Policemen, One Civilian Killed in Lamu IED Attack;Kenya - Roadside bombings","The commissioner for the Coast region, Nelson Marwa
police report",1,Kiunga village,"heading toward Mokowe, near the popular island resort of Lamu
in Kiunga, Lamu",Lamu county,Lamu East constituency,-1.745440,41.490810,POINT (41.49081 -1.74544),127163,Kenya,KEN,501,Africa,1,1,2017-05-31 00:00:00.000,2017-05-31 00:00:00.000,7,0,1,0,8,8,8,501,
238877,KEN-2017-1-10589-26,2017,1,Clear,1,13646,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,91,91,Government of Kenya,717,717,Al-Shabaab,3,"""Reuters News,2017-06-16,Bomb planted on road kills 4 in northeast Kenya: official"";""Xinhua News Agency,2017-06-16,4 killed, 11 injured in attack along Kenya's border"";""ICG,2017-06-30,Kenya  JUNE 2017""",Reuters News;Xinhua News Agency;ICG,2017-06-16;2017-06-16;2017-06-30,"Bomb planted on road kills 4 in northeast Kenya: official;4 killed, 11 injured in attack along Kenya's border;Kenya  JUNE 2017","Mandera County Commissioner Frederick Shisia
Northeastern regional coordinator Mohamed Saleh",2,Lafey-El Wak road,"along the restive Lafey-Elwak road. 
between Fino and Sheikh Barow, Mandera county in north",Mandera county,,2.989172,41.032355,POINT (41.0323556 2.9891722),133643,Kenya,KEN,501,Africa,1,1,2017-06-16 00:00:00.000,2017-06-16 00:00:00.000,0,0,4,0,4,4,4,501,
238880,KEN-2017-1-10589-41,2017,1,Clear,1,13646,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,91,91,Government of Kenya,717,717,Al-Shabaab,1,"""Xinhua News Agency,2017-06-23,Al-Shabaab militants pursed after killing of 3 in northeast Kenya""",Xinhua News Agency,2017-06-23,Al-Shabaab militants pursed after killing of 3 in northeast Kenya,Mandera County Commissioner Fredrick Shisia,1,El Wak town,Elwak town,Mandera county,Banisa constituency,2.811916,40.929660,POINT (40.92966 2.811916),133642,Kenya,KEN,501,Africa,1,1,2017-06-23 00:00:00.000,2017-06-23 00:00:00.000,1,0,2,0,3,3,3,501,
238883,KEN-2017-1-10589-14,2017,1,Clear,1,13646,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,91,91,Government of Kenya,717,717,Al-Shabaab,2,"""Xinhua News Agency,2017-06-27,Road blast kills 8 people in coastal Kenya"";""Agence France Presse,2017-06-27,Blast kills eight on Somalia/Kenya border: police""",Xinhua News Agency;Agence France Presse,2017-06-27;2017-06-27,Road blast kills 8 people in coastal Kenya;Blast kills eight on Somalia/Kenya border: police,Regional police commander Phillip Tuimur,5,Road between Mararini and Kiunga,"between Mararani and Kiunga, just a handful of kilometres (miles) from the border.",Lamu county,Lamu East constituency,-1.722000,41.393000,POINT (41.393 -1.722),127163,Kenya,KEN,501,Africa,1,1,2017-06-27 00:00:00.000,2017-06-27 00:00:00.000,0,0,0,0,0,8,0,501,
239520,KEN-2017-1-10589-16,2017,1,Clear,1,13646,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,91,91,Government of Kenya,717,717,Al-Shabaab,2,"""Reuters News,2017-07-05,UPDATE 1-Somali militants kill 3 police in raid on Kenyan border town"";""Xinhua News Agency,2017-07-05,Roundup: Kenyan police intensify operation after Al-Shabaab raid""",Reuters News;Xinhua News Agency,2017-07-05;2017-07-05,UPDATE 1-Somali militants kill 3 police in raid on Kenyan border town;Roundup: Kenyan police intensify operation after Al-Shabaab raid,senior police official,1,Pandanguo village,Pandanguo,Lamu county,Lamu West constituency,-2.234716,40.477810,POINT (40.47781 -2.234716),126441,Kenya,KEN,501,Africa,1,1,2017-07-05 00:00:00.000,2017-07-05 00:00:00.000,3,3,0,0,6,6,5,501,
239555,KEN-2017-1-10589-17,2017,1,Clear,1,13646,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,91,91,Government of Kenya,717,717,Al-Shabaab,2,"""Agence France Presse,2017-07-13,Five Kenyan forces killed in mission to free official"";""Daily Nation,2017-09-27,Mariam Al Maawy dies in S. Africa after Al-Shabaab attack""",Agence France Presse;Daily Nation,2017-07-13;2017-09-27,Five Kenyan forces killed in mission to free official;Mariam Al Maawy dies in S. Africa after Al-Shabaab attack,police officer,2,Milhoi locality,Milihoi area,Lamu county,Lamu West constituency,-2.216667,40.700000,POINT (40.7 -2.216667),126442,Kenya,KEN,501,Africa,1,1,2017-07-13 00:00:00.000,2017-07-13 00:00:00.000,5,0,2,0,7,7,7,501,
239572,KEN-2017-1-10589-19,2017,1,Clear,1,13646,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,91,91,Government of Kenya,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2017-07-17,Al-Shabab claims attack on Kenyan army truck""",BBC Monitoring Africa,2017-07-17,Al-Shabab claims attack on Kenyan army truck,Al-Shabaab radio Andalus,1,Liboi location,Abdi Ali in Liboi town,Garissa county,Dadaab constituency,0.398519,40.954815,POINT (40.954815 0.398519),130042,Kenya,KEN,501,Africa,1,1,2017-07-17 00:00:00.000,2017-07-17 00:00:00.000,0,0,0,0,0,1,0,501,
240437,KEN-2017-1-10589-21,2017,1,Clear,1,13646,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,91,91,Government of Kenya,717,717,Al-Shabaab,2,"""All Africa,2017-08-03,Police Officer, Several 'Al-Shabaab' Terrorists Killed in Mandera"";""Xinhua News Agency,2017-08-03,Police officer killed as Al-Shabaab raids camp in Kenya's border""",All Africa;Xinhua News Agency,2017-08-03;2017-08-03,"Police Officer, Several 'Al-Shabaab' Terrorists Killed in Mandera;Police officer killed as Al-Shabaab raids camp in Kenya's border",local police,1,Lafey town,Lafey police station,Mandera county,Lafey constituency,3.151060,41.185770,POINT (41.18577 3.15106),134363,Kenya,KEN,501,Africa,1,1,2017-08-03 00:00:00.000,2017-08-03 00:00:00.000,1,2,0,0,3,4,3,501,
241360,KEN-2017-1-10589-27,2017,1,Clear,1,13646,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,91,91,Government of Kenya,717,717,Al-Shabaab,1,"""Africa Research Bulletin Volume 54 Issue 8,2017-09-14,KENYA Militant Attacks""",Africa Research Bulletin Volume 54 Issue 8,2017-09-14,KENYA Militant Attacks,Daily Nation,4,Garissa county,Garissa county,Garissa county,,-0.500000,40.250000,POINT (40.25 -0.5),129321,Kenya,KEN,501,Africa,1,2,2017-08-03 00:00:00.000,2017-08-05 00:00:00.000,0,0,0,0,0,5,0,501,
240613,KEN-2017-1-10589-22,2017,1,Clear,1,13646,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,91,91,Government of Kenya,717,717,Al-Shabaab,1,"""Xinhua News Agency,2017-08-15,1st Ld Writethru: Al-Shabaab kills 5 police officers, injures another in Kenya's border""",Xinhua News Agency,2017-08-15,"1st Ld Writethru: Al-Shabaab kills 5 police officers, injures another in Kenya's border",police,5,Road between Bodhei and Ijara,Alijize which is along Bothai-Ijara road,Garissa county,Ijara constituency,-1.740000,40.600000,POINT (40.6 -1.74),127162,Kenya,KEN,501,Africa,1,1,2017-08-15 00:00:00.000,2017-08-15 00:00:00.000,5,0,0,0,5,5,5,501,
240692,KEN-2017-1-10589-23,2017,1,Clear,1,13646,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,91,91,Government of Kenya,717,717,Al-Shabaab,2,"""Xinhua News Agency,2017-08-18,Kenyan police shot dead wanted terror suspect"";""ICG,2017-08-31,Kenya  AUGUST 2017""",Xinhua News Agency;ICG,2017-08-18;2017-08-31,Kenyan police shot dead wanted terror suspect;Kenya  AUGUST 2017,police,1,Mombasa town,"Mombasa, Bamburi",Mombasa county,,-4.050000,39.666667,POINT (39.666667 -4.05),123560,Kenya,KEN,501,Africa,1,1,2017-08-18 00:00:00.000,2017-08-18 00:00:00.000,0,1,0,0,1,1,1,501,
